set_name	source	classes	item_id	item_name	slot
Giant Scalemail Armor	Kael Drakkel	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	3783	Giant Scalemail Helm	head
Giant Scalemail Armor	Kael Drakkel	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	3786	Giant Scalemail Mask	face
Giant Scalemail Armor	Kael Drakkel	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	3782	Giant Scalemail Gorget	neck
Giant Scalemail Armor	Kael Drakkel	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	3785	Giant Scalemail Mantle	shoulders
Giant Scalemail Armor	Kael Drakkel	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	3779	Giant Scalemail Cloak	back
Giant Scalemail Armor	Kael Drakkel	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	3776	Giant Scalemail Belt	waist
Giant Scalemail Armor	Kael Drakkel	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	3787	Giant Scalemail Sleeves	arms
Giant Scalemail Armor	Kael Drakkel	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	3778	Giant Scalemail Bracer	wrist1
Giant Scalemail Armor	Kael Drakkel	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	3781	Giant Scalemail Gloves	hands
Giant Scalemail Armor	Kael Drakkel	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	3784	Giant Scalemail Leggings	legs
Giant Scalemail Armor	Kael Drakkel	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	3777	Giant Scalemail Boots	feet
Giant Scalemail Armor	Kael Drakkel	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	3780	Giant Scalemail Gauntlets	hands
Giant Scalemail Armor	Kael Drakkel	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	3788	Giant Scalemail Tunic	chest
Gladiator's Chain Armor		WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	3827	Gladiator's Chain Leggings	legs
Gladiator's Chain Armor		WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	3828	Gladiator's Chain Sleeves	arms
Gnome Skin Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	3928	Gnome Skin Belt	waist
Gnome Skin Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	3929	Gnome Skin Boots	feet
Gnome Skin Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	3930	Gnome Skin Gloves	hands
Gnome Skin Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	3931	Gnome Skin Gorget	neck
Gnome Skin Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	3932	Gnome Skin Leggings	legs
Gnome Skin Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	3933	Gnome Skin Mask	face
Gnome Skin Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	3934	Gnome Skin Skullcap	head
Gnome Skin Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	3935	Gnome Skin Sleeves	arms
Gnome Skin Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	3936	Gnome Skin Tunic	chest
Gnome Skin Armor	Tower of Frozen Shadow	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	3937	Gnome Skin Wristband	wrist1
Goblin Forged Armor	Temple of Droga	WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	3960	Goblin Forged Chainmail Coat	chest
Goblin Forged Armor	Temple of Droga	WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	3958	Goblin Forged Chainmail Bracelet	wrist1
Goblin Forged Armor	Temple of Droga	WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	3959	Goblin Forged Chainmail Cape	back
Goblin Forged Armor	Temple of Droga	WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	3961	Goblin Forged Chainmail Gloves	hands
Goblin Forged Armor	Temple of Droga	WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	3962	Goblin Forged Chainmail Mantle	shoulders
Goblin Forged Armor	Temple of Droga	WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	3963	Goblin Forged Chainmail Neckguard	neck
Goblin Forged Armor	Temple of Droga	WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	3964	Goblin Forged Chainmail Skirt	waist
Goblin Forged Armor	Temple of Droga	WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	3957	Goblin Forged Chain Coif	head
Goblin Forged Armor	Temple of Droga	WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	3965	Goblin Forged Iron Armplates	arms
Goblin Forged Armor	Temple of Droga	WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	3966	Goblin Forged Iron Boots	feet
Goblin Forged Armor	Temple of Droga	WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	3967	Goblin Forged Iron Legplates	legs
Goblin Forged Armor	Temple of Droga	WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	3968	Goblin Forged Iron Mask	face
Gold Full Plate	Crafted	WAR,CLR,PAL,SHD,BRD	4002	Gold Full Plate Boots	feet
Gold Full Plate	Crafted	WAR,CLR,PAL,SHD,BRD	4003	Gold Full Plate Bracer	wrist1
Gold Full Plate	Crafted	WAR,CLR,PAL,SHD,BRD	4005	Gold Full Plate Gauntlets	hands
Gold Full Plate	Crafted	WAR,CLR,PAL,SHD,BRD	4007	Gold Full Plate Greaves	legs
Gold Full Plate	Crafted	WAR,CLR,PAL,SHD,BRD	4008	Gold Full Plate Helm	head
Gold Full Plate	Crafted	WAR,CLR,PAL,SHD,BRD	4010	Gold Full Plate Vambraces	arms
Gold Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	4001	Gold Full Breastplate	chest
Gold Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	4002	Gold Full Plate Boots	feet
Gold Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	4003	Gold Full Plate Bracer	wrist1
Gold Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	4004	Gold Full Plate Collar	neck
Gold Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	4005	Gold Full Plate Gauntlets	hands
Gold Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	4006	Gold Full Plate Girdle	waist
Gold Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	4007	Gold Full Plate Greaves	legs
Gold Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	4008	Gold Full Plate Helm	head
Gold Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	4009	Gold Full Plate Pauldron	shoulders
Gold Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	4010	Gold Full Plate Vambraces	arms
Gold Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	4011	Gold Full Plate Visor	face
Gold Full Plate Armor	Crafted	WAR,CLR,PAL,SHD,BRD	4012	Gold Full Splinted Cloak	back
Golden Efreeti Armor Set	Nagafen's Lair	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4040	Golden Efreeti Boots	feet
Golden Efreeti Armor Set	Nagafen's Lair	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4041	Golden Efreeti Bracers	wrist1
Golden Efreeti Armor Set	Nagafen's Lair	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4042	Golden Efreeti Chestplate	chest
Golden Efreeti Armor Set	Nagafen's Lair	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4043	Golden Efreeti Gauntlets	hands
Golden Efreeti Armor Set	Nagafen's Lair	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4044	Golden Efreeti Greaves	legs
Golden Efreeti Armor Set	Nagafen's Lair	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4045	Golden Efreeti Ring	finger1
Golden Efreeti Armor Set	Nagafen's Lair	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4046	Golden Efreeti Turban	head
Golden Efreeti Armor Set	Nagafen's Lair	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4047	Golden Efreeti Vambraces	arms
Golden Star Armor	Kael Drakkel	MNK	4075	Golden Star Headband	head
Golden Star Armor	Kael Drakkel	MNK	4074	Golden Star Chest Wraps	chest
Golden Star Armor	Kael Drakkel	MNK	4073	Golden Star Arm Wraps	arms
Golden Star Armor	Kael Drakkel	MNK	4079	Golden Star Wrist Wraps	wrist1
Golden Star Armor	Kael Drakkel	MNK	3389	Fist of the Golden Star	hands
Golden Star Armor	Kael Drakkel	MNK	4076	Golden Star Pants	legs
Golden Star Armor	Kael Drakkel	MNK	4078	Golden Star Slippers	feet
Gossamer Armor Set	Najena	NEC,WIZ,MAG,ENC	4098	Gossamer Amice	shoulders
Gossamer Armor Set	Najena	NEC,WIZ,MAG,ENC	4099	Gossamer Cap	head
Gossamer Armor Set	Najena	NEC,WIZ,MAG,ENC	4100	Gossamer Cape	back
Gossamer Armor Set	Najena	NEC,WIZ,MAG,ENC	4101	Gossamer Collar	neck
Gossamer Armor Set	Najena	NEC,WIZ,MAG,ENC	4102	Gossamer Gloves	hands
Gossamer Armor Set	Najena	NEC,WIZ,MAG,ENC	4103	Gossamer Leggings	legs
Gossamer Armor Set	Najena	NEC,WIZ,MAG,ENC	4104	Gossamer Robe	chest
Gossamer Armor Set	Najena	NEC,WIZ,MAG,ENC	4105	Gossamer Sash	waist
Gossamer Armor Set	Najena	NEC,WIZ,MAG,ENC	4106	Gossamer Sleeves	arms
Gossamer Armor Set	Najena	NEC,WIZ,MAG,ENC	4107	Gossamer Veil	face
Gossamer Armor Set	Najena	NEC,WIZ,MAG,ENC	4108	Gossamer Wristbands	wrist1
Grand Master's Armor	Thurgadin	MNK	4115	Grand Master's Headband	head
Grand Master's Armor	Thurgadin	MNK	4114	Grand Master's Chest Wraps	chest
Grand Master's Armor	Thurgadin	MNK	4113	Grand Master's Arm Wraps	arms
Grand Master's Armor	Thurgadin	MNK	4118	Grand Master's Wrist Wraps	wrist1
Grand Master's Armor	Thurgadin	MNK	3390	Fist of the Grand Master	hands
Grand Master's Armor	Thurgadin	MNK	4116	Grand Master's Leg Wraps	legs
Grand Master's Armor	Thurgadin	MNK	4117	Grand Master's Slippers	feet
Grave Clothes Armor Set	Crypt of Dalnir	NEC	9638	Tattered Arm Wrappings	arms
Grave Clothes Armor Set	Crypt of Dalnir	NEC	9650	Tattered Leg Wrappings	legs
Grave Clothes Armor Set	Crypt of Dalnir	NEC	9667	Tattered Tomb Shroud	chest
Grave Clothes Armor Set	Crypt of Dalnir	NEC	4125	Grave Sandals	feet
Grave Clothes Armor Set	Crypt of Dalnir	NEC	10831	Worm-eaten Gloves	hands
Greenmist Armor		SHD	4191	Greenmist Mask	face
Greenmist Armor		SHD	4183	Greenmist Boots	feet
Greenmist Armor		SHD	4187	Greenmist Greaves	legs
Greenmist Armor		SHD	4184	Greenmist Bracer	wrist1
Greenmist Armor		SHD	4192	Greenmist Vambraces	arms
Greenmist Armor		SHD	4185	Greenmist Breastplate	chest
Greenmist Armor		SHD	4188	Greenmist Helm	head
Guardian Armor	Skyshrine	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4242	Guardian Breastplate	chest
Guardian Armor	Skyshrine	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4247	Guardian Leggings	legs
Guardian Armor	Skyshrine	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4246	Guardian Helmet	head
Guardian Armor	Skyshrine	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4244	Guardian Gauntlets	hands
Guardian Armor	Skyshrine	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4240	Guardian Boots	feet
Guardian Armor	Skyshrine	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4248	Guardian Pauldrons	shoulders
Guardian Armor	Skyshrine	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4243	Guardian Choker	neck
Guardian Armor	Skyshrine	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4245	Guardian Girdle	waist
Guardian Armor	Skyshrine	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4249	Guardian Robe	chest
Guardian Armor	Skyshrine	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4251	Guardian Sword	primary
Guardian Armor	Skyshrine	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4239	Guardian Arms	arms
Guardian Armor	Skyshrine	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4250	Guardian Shield	secondary
Guardian Armor	Skyshrine	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4241	Guardian Bracer	wrist1
Haze Panther Armor	Crafted	ROG	4347	Haze Panther Tunic	chest
Haze Panther Armor	Crafted	ROG	4346	Haze Panther Sleeves	arms
Haze Panther Armor	Crafted	ROG	4341	Haze Panther Leggings	legs
Haze Panther Armor	Crafted	ROG	4348	Haze Panther Wristbands	wrist1
Haze Panther Armor	Crafted	ROG	4336	Haze Panther Boots	feet
Haze Panther Armor	Crafted	ROG	4335	Haze Panther Belt	waist
Haze Panther Armor	Crafted	ROG	4337	Haze Panther Cloak	back
Haze Panther Armor	Crafted	ROG	4342	Haze Panther Mask	face
Haze Panther Armor	Crafted	ROG	4343	Haze Panther Shoulderpads	shoulders
Haze Panther Armor	Crafted	ROG	4339	Haze Panther Gloves	hands
Haze Panther Armor	Crafted	ROG	4345	Haze Panther Skullcap	head
Haze Panther Armor	Crafted	ROG	4340	Haze Panther Gorget	neck
Heavy Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	4388	Heavy Dragonhide Breastplate	chest
Heavy Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	4391	Heavy Dragonhorn Bracers	wrist1
Heavy Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	4395	Heavy Dragonspine Vambraces	arms
Heavy Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	4389	Heavy Dragonhide Gauntlets	hands
Heavy Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	4394	Heavy Dragonskull Helm	head
Heavy Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	4392	Heavy Dragonleg Breeches	legs
Heavy Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	4396	Heavy Dragonwing Cloak	back
Heavy Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	4397	Heavy Dragonwing Mantle	shoulders
Heavy Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	4393	Heavy Dragonskin Mask	face
Heavy Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	4387	Heavy Dragonhide Belt	waist
Heavy Dragon Armor		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	4390	Heavy Dragonhorn Boots	feet
Heavy Velium Weapons	Dragon Necropolis	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4405	Heavy Velium Brawl Stick	primary
Heavy Velium Weapons	Dragon Necropolis	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4406	Heavy Velium Claidhmore	primary
Heavy Velium Weapons	Dragon Necropolis	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4408	Heavy Velium War Lance	primary
Heavy Velium Weapons	Dragon Necropolis	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4407	Heavy Velium Spear	primary
Heavy Velium Weapons	Dragon Necropolis	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4402	Heavy Velium Battle Axe	primary
Holgresh Fur Armor		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4477	Holgresh Fur Moccasins	feet
Holgresh Fur Armor		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4476	Holgresh Fur Cloak	back
Holgresh Fur Armor		WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	4475	Holgresh Fur Cap	head
Honed Velium Weapons	Dragon Necropolis	WAR,PAL,RNG,SHD,BRD,ROG	4495	Honed Velium Warsword	primary
Honed Velium Weapons	Dragon Necropolis	WAR,PAL,RNG,SHD,BRD,ROG	4494	Honed Velium War Lance	primary
Ice Silk Armor	Crafted	NEC,WIZ,MAG,ENC	4561	Ice Silk Amice	shoulders
Ice Silk Armor	Crafted	NEC,WIZ,MAG,ENC	4562	Ice Silk Bracelet	wrist1
Ice Silk Armor	Crafted	NEC,WIZ,MAG,ENC	4563	Ice Silk Cap	head
Ice Silk Armor	Crafted	NEC,WIZ,MAG,ENC	4564	Ice Silk Choker	neck
Ice Silk Armor	Crafted	NEC,WIZ,MAG,ENC	4565	Ice Silk Cloak	back
Ice Silk Armor	Crafted	NEC,WIZ,MAG,ENC	4566	Ice Silk Gloves	hands
Ice Silk Armor	Crafted	NEC,WIZ,MAG,ENC	4567	Ice Silk Lined Shoes	feet
Ice Silk Armor	Crafted	NEC,WIZ,MAG,ENC	4568	Ice Silk Pantaloons	legs
Ice Silk Armor	Crafted	NEC,WIZ,MAG,ENC	4569	Ice Silk Robe	chest
Ice Silk Armor	Crafted	NEC,WIZ,MAG,ENC	4570	Ice Silk Sash	waist
Ice Silk Armor	Crafted	NEC,WIZ,MAG,ENC	4571	Ice Silk Sleeves	arms
Ice Silk Armor	Crafted	NEC,WIZ,MAG,ENC	4573	Ice Silk Veil	face
Icicle Armor	Skyshrine	WIZ	4596	Icicle Circlet	head
Icicle Armor	Skyshrine	WIZ	7560	Robe of Icicles	chest
Icicle Armor	Skyshrine	WIZ	4599	Icicle Sleeves	arms
Icicle Armor	Skyshrine	WIZ	4595	Icicle Bracelet	wrist1
Icicle Armor	Skyshrine	WIZ	4597	Icicle Gloves	hands
Icicle Armor	Skyshrine	WIZ	4598	Icicle Pantaloons	legs
Icicle Armor	Skyshrine	WIZ	4594	Icicle Boots	feet
Illusionist's Armor	Skyshrine	ENC	4682	Illusionist's Headband	head
Illusionist's Armor	Skyshrine	ENC	4684	Illusionist's Robe	chest
Illusionist's Armor	Skyshrine	ENC	4685	Illusionist's Sleeves	arms
Illusionist's Armor	Skyshrine	ENC	4687	Illusionist's Wristguard	wrist1
Illusionist's Armor	Skyshrine	ENC	4681	Illusionist's Gloves	hands
Illusionist's Armor	Skyshrine	ENC	4683	Illusionist's Pantaloons	legs
Illusionist's Armor	Skyshrine	ENC	4686	Illusionist's Slippers	feet
Imbrued Platemail Armor	Plane of Hate	BRD	4695	Imbrued Platemail Helm	head
Imbrued Platemail Armor	Plane of Hate	BRD	4692	Imbrued Platemail Breastplate	chest
Imbrued Platemail Armor	Plane of Hate	BRD	4696	Imbrued Platemail Vambraces	arms
Imbrued Platemail Armor	Plane of Hate	BRD	4691	Imbrued Platemail Bracer	wrist1
Imbrued Platemail Armor	Plane of Hate	BRD	4693	Imbrued Platemail Gauntlets	hands
Imbrued Platemail Armor	Plane of Hate	BRD	4694	Imbrued Platemail Greaves	legs
Imbrued Platemail Armor	Plane of Hate	BRD	4690	Imbrued Platemail Boots	feet
Imbued Cabilis Scale Mail	Crafted	WAR,SHD,SHM	4709	Imbued Cabilis Scale Cap	head
Imbued Cabilis Scale Mail	Crafted	WAR,SHD,SHM	4716	Imbued Cabilis Scale Mask	face
Imbued Cabilis Scale Mail	Crafted	WAR,SHD,SHM	4713	Imbued Cabilis Scale Gorget	neck
Imbued Cabilis Scale Mail	Crafted	WAR,SHD,SHM	4715	Imbued Cabilis Scale Mantle	shoulders
Imbued Cabilis Scale Mail	Crafted	WAR,SHD,SHM	4711	Imbued Cabilis Scale Coat	chest
Imbued Cabilis Scale Mail	Crafted	WAR,SHD,SHM	4710	Imbued Cabilis Scale Cape	back
Imbued Cabilis Scale Mail	Crafted	WAR,SHD,SHM	4717	Imbued Cabilis Scale Sleeves	arms
Imbued Cabilis Scale Mail	Crafted	WAR,SHD,SHM	4708	Imbued Cabilis Scale Bracelet	wrist1
Imbued Cabilis Scale Mail	Crafted	WAR,SHD,SHM	4706	Imbued Cabilis Scale Belt	waist
Imbued Cabilis Scale Mail	Crafted	WAR,SHD,SHM	4712	Imbued Cabilis Scale Gloves	hands
Imbued Cabilis Scale Mail	Crafted	WAR,SHD,SHM	4714	Imbued Cabilis Scale Leggings	legs
Imbued Cabilis Scale Mail	Crafted	WAR,SHD,SHM	4707	Imbued Cabilis Scale Boots	feet
Imbued Dwarven Plate	Crafted	WAR,CLR,PAL	4745	Imbued Dwarven Plate Boots	feet
Imbued Dwarven Plate	Crafted	WAR,CLR,PAL	4746	Imbued Dwarven Plate Bracers	wrist1
Imbued Dwarven Plate	Crafted	WAR,CLR,PAL	4748	Imbued Dwarven Plate Gauntlets	hands
Imbued Dwarven Plate	Crafted	WAR,CLR,PAL	4750	Imbued Dwarven Plate Greaves	legs
Imbued Dwarven Plate	Crafted	WAR,CLR,PAL	4751	Imbued Dwarven Plate Helm	head
Imbued Dwarven Plate	Crafted	WAR,CLR,PAL	4753	Imbued Dwarven Plate Vambraces	arms
Imbued Northman Ring	Crafted	WAR,BRD,ROG,SHM	4927	Imbued Northman Ring Boots	feet
Imbued Northman Ring	Crafted	WAR,BRD,ROG,SHM	4928	Imbued Northman Ring Bracer	wrist1
Imbued Northman Ring	Crafted	WAR,BRD,ROG,SHM	4930	Imbued Northman Ring Gauntlets	hands
Imbued Northman Ring	Crafted	WAR,BRD,ROG,SHM	4932	Imbued Northman Ring Helm	head
Imbued Northman Ring	Crafted	WAR,BRD,ROG,SHM	4933	Imbued Northman Ring Leggings	legs
Imbued Northman Ring	Crafted	WAR,BRD,ROG,SHM	4934	Imbued Northman Ring Mail	chest
Imbued Northman Ring	Crafted	WAR,BRD,ROG,SHM	4937	Imbued Northman Ring Sleeves	arms
Imbued Ogre War Plate (Rallos Zek)	Crafted	WAR,SHD	4955	Imbued Ogre War Helm	head
Imbued Ogre War Plate (Rallos Zek)	Crafted	WAR,SHD	4942	Imbued Ogre War Breastplate	chest
Imbued Ogre War Plate (Rallos Zek)	Crafted	WAR,SHD	4960	Imbued Ogre War Vambraces	arms
Imbued Ogre War Plate (Rallos Zek)	Crafted	WAR,SHD	4940	Imbued Ogre War Bracer	wrist1
Imbued Ogre War Plate (Rallos Zek)	Crafted	WAR,SHD	4948	Imbued Ogre War Gauntlets	hands
Imbued Ogre War Plate (Rallos Zek)	Crafted	WAR,SHD	4952	Imbued Ogre War Greaves	legs
Imbued Ogre War Plate (Rallos Zek)	Crafted	WAR,SHD	4938	Imbued Ogre War Boots	feet
Imbued Ogre War Plate (Rallos Zek)	Crafted	WAR,SHD	4962	Imbued Ogre War Visor	face
Imbued Ogre War Plate (Rallos Zek)	Crafted	WAR,SHD	4944	Imbued Ogre War Cloak	back
Imbued Ogre War Plate (Rallos Zek)	Crafted	WAR,SHD	4950	Imbued Ogre War Girdle	waist
Imbued Ogre War Plate (Rallos Zek)	Crafted	WAR,SHD	4958	Imbued Ogre War Pauldron	shoulders
Imbued Ogre War Plate (Rallos Zek)	Crafted	WAR,SHD	4946	Imbued Ogre War Collar	neck
Imbued Teir'Dal Chain Armor Set	Crafted	WAR,CLR,SHD,BRD,ROG,NEC,WIZ,MAG,ENC	5044	Imbued Teir`Dal Chainmail Boots	feet
Imbued Teir'Dal Chain Armor Set	Crafted	WAR,CLR,SHD,BRD,ROG,NEC,WIZ,MAG,ENC	5034	Imbued Teir`Dal Chain Bracelet	wrist1
Imbued Teir'Dal Chain Armor Set	Crafted	WAR,CLR,SHD,BRD,ROG,NEC,WIZ,MAG,ENC	5035	Imbued Teir`Dal Chain Cape	back
Imbued Teir'Dal Chain Armor Set	Crafted	WAR,CLR,SHD,BRD,ROG,NEC,WIZ,MAG,ENC	5036	Imbued Teir`Dal Chain Coif	head
Imbued Teir'Dal Chain Armor Set	Crafted	WAR,CLR,SHD,BRD,ROG,NEC,WIZ,MAG,ENC	5037	Imbued Teir`Dal Chain Gloves	hands
Imbued Teir'Dal Chain Armor Set	Crafted	WAR,CLR,SHD,BRD,ROG,NEC,WIZ,MAG,ENC	5038	Imbued Teir`Dal Chain Leggings	legs
Imbued Teir'Dal Chain Armor Set	Crafted	WAR,CLR,SHD,BRD,ROG,NEC,WIZ,MAG,ENC	5039	Imbued Teir`Dal Chain Mantle	shoulders
Imbued Teir'Dal Chain Armor Set	Crafted	WAR,CLR,SHD,BRD,ROG,NEC,WIZ,MAG,ENC	5040	Imbued Teir`Dal Chain Neckguard	neck
Imbued Teir'Dal Chain Armor Set	Crafted	WAR,CLR,SHD,BRD,ROG,NEC,WIZ,MAG,ENC	5045	Imbued Teir`Dal Chainmail Skirt	waist
Imbued Teir'Dal Chain Armor Set	Crafted	WAR,CLR,SHD,BRD,ROG,NEC,WIZ,MAG,ENC	5041	Imbued Teir`Dal Chain Sleeves	arms
Imbued Teir'Dal Chain Armor Set	Crafted	WAR,CLR,SHD,BRD,ROG,NEC,WIZ,MAG,ENC	5042	Imbued Teir`Dal Chain Tunic	chest
