planner_item_id	peq_item_id	item_name	icon_id
3269	10099	Fiery Defender	2864
3270	1069	Fiery Jewel of the Underfoot	961
3271	7882	Fiery Ore	1138
3272	0	Fiery Rock	960
3273	4113	Fiery Vambraces	543
3274	6625	Fighting Baton	821
3275	14232	Figwort	923
3276	12011	File	1035
3277	12012	File Mold	1151
3278	24770	Filled Penance Bag	565
3279	12661	Filled Slave Shackle Bag	539
3280	1751	Filth Covered Boots	779
3281	0	Filthy Towel	682
3282	20785	Fine Cloth Raiment	842
3283	16890	Fine Coral Mesh	1136
3284	18199	Fine Furs	865
3285	30038	Fine Gold Chain	1053
3286	13778	Fine Lute Tuners	551
3287	21012	Fine Plate Boots	524
3288	21009	Fine Plate Bracer	516
3289	21004	Fine Plate Breastplate	624
3290	21003	Fine Plate Collar	626
3291	21010	Fine Plate Gauntlets	531
3292	21007	Fine Plate Girdle	549
3293	21011	Fine Plate Greaves	540
3294	21001	Fine Plate Helm	550
3295	21005	Fine Plate Pauldron	798
3296	21008	Fine Plate Vambraces	622
3297	21002	Fine Plate Visor	772
3298	1405	Fine Silk Turban	640
3299	21006	Fine Splinted Cloak	663
3300	7350	Fine Steel Dagger	592
3301	6352	Fine Steel Great Staff	602
3302	6941	Fine Steel Jutte	763
3303	6934	Fine Steel Kusarigama	781
3304	5350	Fine Steel Long Sword	590
3305	6351	Fine Steel Morning Star	741
3306	6935	Fine Steel Naginata	776
3307	7352	Fine Steel Rapier	762
3308	7352	Fine Steel Rapier	762
3309	5353	Fine Steel Scimitar	604
3310	5352	Fine Steel Short Sword	580
3311	7351	Fine Steel Spear	776
3312	6930	Fine Steel Tanto	591
3313	5351	Fine Steel Two Handed Sword	519
3314	12882	Fine Steel Ulak	1180
3315	6350	Fine Steel Warhammer	581
3316	20853	Fine Velvet Cloak	841
3317	20991	A Fine Wool Cloak	662
3318	20998	Finely Crafted Amulet	753
3319	20672	Finely Crafted Dragon Head Hilt	6770
3320	11941	Finely Crafted Fer`Esh	1174
3321	11939	Finely Crafted Shan`Tok	1185
3322	11943	Finely Crafted Sheer Blade	1186
3323	11944	Finely Crafted Targ Shield	676
3324	29204	Finely Crafted Velium Ring	880
3325	20760	Finely Woven Cloth Amice	665
3326	20702	Finely Woven Cloth Belt	1124
3327	20768	Finely Woven Cloth Cord	572
3328	20793	Finely Woven Gold Mesh	1062
3329	14751	Fingerbone Hoop	501
3330	29205	Fingerbone Necklace	502
3331	2056	Finished Naginata Blade	890
3332	2055	Finished Tsuba	646
3333	27391	Fire Beetle Carapace	927
3334	10307	Fire Beetle Eye	859
3335	17930	Empty Box	608
3336	13250	Fire Beetle Leg	1089
3337	6324	Fire Crystal Staff	811
3338	12487	Fire Dragon Crystal	507
3339	16534	Fire Drake Scale	1088
3340	10033	Fire Emerald	962
3341	14685	Fire Emerald Electrum Bracelet	1040
3342	14686	Fire Emerald Golden Bracelet	1040
3343	14687	Fire Emerald Platinum Ring	1041
3344	10049	Fire Emerald Ring	1041
3345	30342	Fire Emerald Velium Ring	1041
3346	16541	Fire Giant Toes	1094
3347	2361	Fire Goblin Skin	555
3348	11933	Fire Hornet Wing	908
3349	10031	Fire Opal	960
3350	20738	Fire Sky Ruby	961
3351	27011	Fired Velium Warsword	575
3352	13170	Firepride's Tax Payment	645
3353	18192	Fireprides Guide to Shield Craft	778
3354	5621	Firerune Brand	1186
3355	2318	Firewalker Boots	633
3356	16881	Firewater	830
3357	16906	Firing Sheet	1036
3358	12754	Firiona Drixie Dust	1076
3359	26012	First Brood Talisman	752
3360	31443	First Half of Al`Tarlkal's Tome	865
3361	31445	First Half of Vin`Pekir's Tome	865
3362	18652	First Riddle for the Troll	504
3363	17026	First Rite Pack	565
3364	30043	First part of an Iceclad Map	869
3365	16498	Fish Eggs	1076
3366	13468	Fish Fillets	815
3367	12271	Fish Food	1006
3368	17974	Fish Food Vial	1006
3369	14517	Fish Gill Extract	694
3370	13479	Fish Head Soup	1016
3371	16493	Fish Oil	1006
3372	17514	Fish Oil Extractor	1239
3373	13475	Fish Rolls	1021
3374	13076	Fish Scales	799
3375	13040	Fish Wine	707
3376	13862	Fish in a Jar	1018
3377	10313	Fishbone Earring	522
3378	1061	Fishbone Necklace	1054
3379	13020	Fishcakes	785
3380	28266	Fishgill Necksash	937
3381	13101	Fishing Bait	766
3382	13106	Fishing Grubs	926
3383	13100	Fishing Pole	749
3384	7017	Fishing Spear	740
3385	13884	Fishy Cat Tail	813
3386	5836	Fist of Lightning	971
3387	5776	Fist of Nature	518
3388	6201	Fist of Zek	567
3389	25444	Fist of the Golden Star	636
3390	31095	Fist of the Grand Master	636
3391	25546	Fist of the Silver Moon	636
3392	31193	Fist of the White Lotus	636
3393	18178	Fixxin Followigs Silvery Blades	778
3394	6007	Flail	741
3395	0	Flake of Lodestone	1032
3396	10225	Flame Agate	955
3397	31345	Flame Etched Short Sword	847
3398	31256	Flame Kissed Symbol	967
3399	31267	Flame Kissed Tear	734
3400	11797	Flame of Vox	706
3401	16866	Flameless Lantern	728
3402	25032	Flamesong	890
3403	13381	Flaming Clurg	710
3404	13382	Flaming Pungla	710
3405	10158	Flare Stone	960
3406	12771	Flarefire Seeds	911
3407	22558	Flask of Berry Juice	584
3408	12616	Flask of Bloodwater	584
3409	22556	Flask of Fruit Juice	584
3410	22557	Flask of Karana Brown Tea	584
3411	13945	Flask of Nitrates	584
3412	22559	Flask of Orange Juice	584
3413	22561	Flask of Rathe Berry Juice	584
3414	22562	Flask of Sylvan Berry Juice	584
3415	25820	Flawed Chrysolite	957
3416	25821	Flawed Emerald	958
3417	25824	Flawed Flame Emerald	962
3418	25823	Flawed Flame Opal	960
3419	25826	Flawed Lava Ruby	964
3420	25822	Flawed Opal	959
3421	25825	Flawed Sea Sapphire	963
3422	25818	Flawed Topaz	954
3423	22505	Flawless Aquamarine	946
3424	25814	Flawless Diamond	966
3425	12888	A Flaxen Lock of Hair	572
3426	25213	Flayed Barbarian Hide Mask	771
3427	25212	Flayed Barbarian Skin Leggings	631
3428	25053	Flayed Coldain-Skin Leggings	635
3429	26019	Flayed Paebala Boots	666
3430	26020	Flayed Paebala Gloves	636
3431	26017	Flayed Paebala Leggings	655
3432	26018	Flayed Paebala Tunic	678
3433	10807	Flayed Skin Boots	633
3434	10805	Flayed Skin Bracers	637
3435	10802	Flayed Skin Cap	640
3436	10806	Flayed Skin Leggings	655
3437	10804	Flayed Skin Sleeves	634
3438	10803	Flayed Skin Tunic	632
3439	2502	Flayed Turmoilskin Belt	533
3440	17327	Fleeting Quiver	725
3441	12087	Fleeting Quiver Pattern	504
3442	3588	Fleshbound Tome	865
3443	31427	Fleshless Skull	1070
3444	5411	Fleshripper	568
3445	13950	Fleshy Orb	767
3446	18115	Fletching	778
3447	17910	Fletching Kit	883
3448	8322	Flight Arrow	598
3449	19748	Flower	721
3450	1320	Flowing Black Robe	1126
3451	1365	Flowing Black Silk Sash	938
3452	28272	Flowing Red Silk Sash	935
3453	13771	Flute Mouthpiece	751
3454	29505	Flute of the Sacred Glade	751
3455	5523	Fluxbladed Axe	569
3456	29289	Focused Ethereal Dagger	592
3457	29288	Focused Ethereal Great Staff	602
3458	29283	Focused Ethereal Greatsword	519
3459	29282	Focused Ethereal Long Sword	590
3460	29287	Focused Ethereal Morning Star	741
3461	29291	Focused Ethereal Rapier	762
3462	29285	Focused Ethereal Scimitar	604
3463	29284	Focused Ethereal Short Sword	580
3464	29290	Focused Ethereal Spear	776
3465	29286	Focused Ethereal Warhammer	581
3466	22746	Fogwater Trout	786
3467	12866	A Foil	762
3468	18768	Folded Parchment	504
3469	12075	Folded Sheet Metal	1036
3470	10499	Folded Sheet of Adamantite	1036
3471	10495	Folded Sheet of Brellium	1036
3472	10497	Folded Sheet of Mithril	1036
3473	10461	Folded Skyiron Sheet	1036
3474	27065	Folded Velium War Lance	742
3475	27015	Folded Velium Warsword	575
3476	12448	Foobscale Coif	523
3477	12332	Fool's Gold Stein	709
3478	12275	Foot of Candlestick	1013
3479	5132	Footman's Pike	736
3480	12901	Footman's Pike Head	1101
3481	12257	Footman's Voulge	736
3482	12475	Footman Head Plans	864
3483	6954	Footpads of the Tiger	558
3484	29501	Footwarming Boots	524
3485	17928	Forager Bag	539
3486	18043	A Forbidden Tome	778
3487	7061	Fordel Short Sword	580
3488	0	Foreign Power Source	960
3489	25611	Foreman's Skull Cap	523
3490	2341	Foreman's Tunic	632
3491	2428	Forest Barley	773
3492	14765	Forest Giant Hammer	567
3493	11538	Forest Loop	757
3494	25369	Forest Stalker's Boots	524
3495	25366	Forest Stalker's Bracer	516
3496	25364	Forest Stalker's Breastplate	624
3497	25363	Forest Stalker's Coif	625
3498	25367	Forest Stalker's Gauntlets	531
3499	25368	Forest Stalker's Greaves	540
3500	25365	Forest Stalker's Vambraces	622
3501	6038	Forge Hammer of Dalnir	567
3502	5061	Forged Bastard Sword	590
3503	21503	Forged Battle Axe	569
3504	21500	Forged Dagger	592
3505	21553	Forged Fer`Esh	1174
3506	21504	Forged Halberd	736
3507	21508	Forged Javelin	740
3508	21511	Forged Long Sword	590
3509	21506	Forged Mace	578
3510	5063	Forged Morning Star	741
3511	6471	Forged Note to Courier	860
3512	21540	Forged Pick	768
3513	21501	Forged Rapier	762
3514	21505	Forged Scimitar	604
3515	21552	Forged Shan`Tok	1185
3516	21554	Forged Sheer Blade	1186
3517	21502	Forged Short Sword	580
3518	21509	Forged Shuriken	681
3519	21538	Forged Spear	776
3520	21510	Forged Throwing Axe	573
3521	21507	Forged Throwing Knife	591
3522	5062	Forged Two Handed Sword	519
3523	30277	Forged Velium 2-Handed Sword	519
3524	27081	Forged Velium Battle Axe	1166
3526	27041	Forged Velium Claidhmore	1211
3527	30283	Forged Velium Dagger	592
3528	30276	Forged Velium Long Sword	590
3529	30281	Forged Velium Morning Star	741
3530	30279	Forged Velium Scimitar	604
3531	30278	Forged Velium Short Sword	580
3532	8346	Forged Velium Shuriken	681
3533	27032	Forged Velium Spear	776
3534	8347	Forged Velium Throwing Axe	573
3535	8344	Forged Velium Throwing Knife	591
3536	8345	Forged Velium Throwing Spear	740
3537	27010	Forged Velium Warsword	575
3538	21539	Forged Warhammer	567
3539	6027	Forging Hammer	567
3540	6920	Forlorn Arrow	598
3541	6919	Forlorn Bow	597
3542	6912	Forlorn Naginata	736
3543	2569	Forlorn Totem of Rolfron Zek	894
3544	20380	Forpar's Note to Himself	860
3545	12850	Forsaken Pariah Mask	771
3546	30073	Fourth part of an Iceclad Map	869
3547	0	Fractured Centaur Hoof	906
3548	12195	Fractured Femur	905
3549	27260	Frakadar's Talisman	510
3550	13943	Freeport Stout	827
3551	14763	Frenzied Gnawer Tail	596
3552	30066	Fresh Chunk of Wooly Rhino	817
3553	13019	Fresh Fish	775
3554	13871	Fresh Piranha	775
3555	30058	Fresh Tree Sap	693
3556	14100	Fright Forged Helm	628
3557	13369	Frog Eye Necklace	849
3558	22524	Froglok Blood	1156
3559	1608	Froglok Bonecaster's Robe	929
3560	12431	Froglok Bounder Javelin	776
3561	6662	Froglok Crusher	567
3562	12675	Froglok Escort Fife	751
3563	20696	Froglok Essence	507
3564	13372	Froglok Eye	885
3565	14805	Froglok Goo	1156
3566	12435	A Froglok Head	996
3567	13373	Froglok Leg	1068
3568	13409	Froglok Meat	817
3569	13374	Froglok Poison Gland	819
3570	4314	Froglok Scale Chestplate	621
3571	2308	Froglok Skin Mask	771
3572	12439	Froglok Tad Tongue	1087
3573	13186	Froglok Tadpole Eye	886
3574	13187	Froglok Tadpole Flesh	823
3575	14764	Froglok Treated Planks	1084
3576	8999	Froglok Tuk Buckler	759
3577	9026	Frogskin Shield	759
3578	12775	Frontier Stink Beetles	926
3579	0	Frost Bunny Meat	925
3580	1426	Frost Bunny Stew	1016
3581	25567	Frost Covered Tome	778
3582	29114	Frost Covered Tome	777
3583	12634	Frost Crystal	966
3584	30101	Frost Giant Femur	905
3585	22800	Frost Giant Meat	817
3586	30048	Frost Giant Scout Beard	1001
3587	19989	Frost Giant Steak	816
3588	29125	Frost Giant Toes	1094
3589	2362	Frost Goblin Skin	835
3590	22531	Frost Temper	1160
3591	14930	Frost Turnip	923
3592	25022	Frostbringer	902
3593	30012	Frosted Gem	963
3594	29682	Frosted Gloves	636
3595	5843	Frosted Ice Spike	762
3596	31419	Frostgiant Overseers Head	920
3597	13429	Frosting	1074
3598	6877	Frostmaidens Idol	893
3599	30503	Frostreaver	1166
3600	30505	Frostreaver's Embroidered Cloak	657
3601	30507	Frostreaver's Velium Crown	523
3602	25610	A Froststone Stein	709
3603	18460	Frostweavers Silken Garments	865
3604	1097	Frostwrath	1173
3605	22772	Frosty Cave Trout	775
3606	16554	Frosty Datura	721
3607	20035	Frosty key	1080
3608	14326	Frothy Goblin Tonic	711
3609	25565	Frozen Efreeti Boots	545
3610	30138	Frozen Elixir	1160
3611	25614	Frozen Long Sword	590
3612	30016	Frozen Mantle	665
3613	30104	Frozen Orb	947
3614	30036	Frozen Sea Biscuits	1108
3615	25030	Frozen Shard	740
3616	12362	Frozen Toe Rum	831
3617	25564	Frozen Turban	1121
3618	25615	Frozen Two Handed Sword	519
3619	5603	Frozen Zweihander	1211
3620	13046	Fruit	1037
3621	13494	Fruit Pie	1019
3622	8158	Frying Pan Mold	1151
3623	10092	Fuligan Soulstone of Innoruuk	956
3624	22053	Full Breastplate Mold	1151
3625	12735	Full C.O.B.B. Chest	836
3626	12736	Full C.O.R.N. Chest	836
3627	12668	Full Charred Bone Box	608
3628	12403	Full Component Mortar	857
3629	12885	Full Component Chest	836
3630	24069	Full Crate of Fusible Ore	609
3631	12655	Full Curskin Bag	690
3632	12655	Full Curskin Bag	565
3633	12421	Full Fern Flower Pouch	582
3634	12427	Full First Rite Pack	565
3635	6975	Full Gathering Satchel	690
3636	1839	Full Muffin Crate	608
3637	12658	Full Pincer Satchel	582
3638	22050	Full Plate Belt Mold	1151
3639	22046	Full Plate Boot Mold	1151
3640	22045	Full Plate Bracer Mold	1151
3641	22054	Full Plate Gauntlet Mold	1151
3642	22044	Full Plate Gorget Mold	1151
3643	22052	Full Plate Greaves Mold	1151
3644	22047	Full Plate Helm Mold	1151
3645	22049	Full Plate Pauldron Mold	1151
3646	22051	Full Plate Vambrace Mold	1151
3647	22048	Full Plate Visor Mold	1151
3648	12127	Full Potion of Marr	788
3649	12685	Full Pouch of Leech Husks	565
3650	12815	Full Sack for Master	565
3651	22058	Full Splinted Cloak Mold	1151
3652	13181	Full Tax Collection Box	609
3653	10508	Functional Force Module	964
3654	10510	Functional Frost Module	945
3655	11058	Fungi Covered Great Staff	601
3656	10895	Fungus Covered Great Staff	601
3657	2735	Fungus Covered Scale Tunic	678
3658	0	Fungus Dung Pie	783
3659	14021	Fungus Spores	855
3660	9504	Funny Money	644
3661	1178	Fur-Lined Coldain Prayer Shawl	664
3662	2037	Fur Lined Boots	525
3663	11477	Fur Lined Mask	771
3664	1037	Fur Lined Shoes	666
3665	18290	Fusibility Study: Part 1	777
3666	18293	Fusibility Study: Part 2	777
3667	18294	Fusibility Study: Part 3	777
3668	2447	Fusible Coral Ore	953
3669	2449	Fusible Earthen Ore	949
3670	2448	Fusible Igneous Ore	960
3671	2450	Fusible Velium Ore	954
3672	12260	Fuzzlecutter Formula 5000	788
3673	27208	Gafala's Talisman	510
3674	9352	A Giant Laceless Sandal	761
3675	13172	Galliway's Tax Payment	645
3676	0	Galvanized Pestle	857
3677	19047	Galvanized Platinum Bar	1138
3678	27220	Gangel's Talisman	510
3679	4579	Gangrenous Beetle Mask	770
3680	20775	Ganoric Poison	1006
3681	18173	Gans's note to Yelesom	866
3682	11564	Gardash	903
3683	11694	Garduk	740
3684	6964	Gargantuan Panda Pelt	556
3685	10371	Gargantuan Tarantula Heart	1003
3686	10372	Gargantuan Tarantula Leg	1089
3687	10014	Gargoyle Eye	943
3688	13426	Garnish	911
3689	30056	Garou Bone Club	737
3690	18139	Garsen's Brewing List	778
3691	12356	Gator Gulp Ale	826
3692	13406	Gator Meat	817
3693	13476	Gator Rolls	1021
3694	13444	Gator Steaks	816
3695	2461	Gatorscale Leggings	635
3696	2458	Gatorscale Sleeves	634
3697	13359	Gatorsmash Maul	581
3698	31305	Gaudralek, Sword of the Sky	1171
3699	12092	Gauntlet Mold	1151
3700	1912	Gauntlets of Brute Strength	530
3701	25857	Gauntlets of Dragon Slaying	846
3702	11624	Gauntlets of Fiery Might	529
3703	31046	Gauntlets of Forbidden Rites	531
3704	25039	Gauntlets of Iron Tactics	529
3705	26026	Gauntlets of Mortality	529
3706	14715	Gauntlets of Potence	531
3707	30257	Gauntlets of Power	530
3708	3154	Gauntlets of Ro	531
3709	25497	Gauntlets of Stability	531
3710	31137	Gauntlets of Twilight	531
3711	4922	Gauntlets of the Ardent	531
3712	30142	Gauntlets of the Black	846
3713	31186	Gauntlets of the Myrmidon	531
3714	31818	Gauntlets of the Righteous	531
3715	31804	Gauntlets of the Untamed	531
3716	6028	Gavel of Justice	567
3717	16858	Gears	913
3718	12184	Useless Token	647
3719	18346	Geerloks Crafty Contraptions	778
3720	18999	Geerloks Crafty Contraptions II	778
3721	16996	Gelsemium Petals	1073
3722	16995	Gelsemium Root	583
3723	6402	Gem-Encrusted Scepter	822
3724	12350	Gem Case	1144
3725	10389	Gem Encrusted Circlet	523
3726	11541	Gem Encrusted Ring	1040
3727	11955	Gem Finder	768
3728	14752	Gem Inlaid Band	1061
3729	8909	Gem Inlaid Gauntlets	526
3730	7486	Gem Setter Parts	539
3731	20756	Gem of Empowerment	1136
3732	20984	Gem of Invigoration	961
3733	30270	Gem of Persuasion	507
3734	25085	Gem of Rage	964
3735	12348	Gem of Stamina	968
3736	12875	Gem of Yet to Come	964
3737	28013	General's Pouch	722
3738	0	Generic Coffee Beans	6413
3739	0	Genesist of Fist and Tail	778
3740	1769	Geologist's Hammer	567
3741	12657	Geozite Tool	1096
3742	31241	Gharn's Rock of Smashing	965
3743	1629	Ghostly Robes	929
3744	20637	Ghoul Boss' Log Book	865
3745	19038	Ghoul Carrion	797
3746	5403	Ghoulbane	519
3747	18122	Ghumim's Classical Dishes	778
3748	18121	Ghumim's Delights	778
3749	6963	Giang Yin's Claws	975
3750	13061	Giant Bat Fur	792
3751	13062	Giant Bat Wing	791
3752	17808	Giant Belt Pouch	582
3753	20356	Giant Briar Snake Skin	813
3754	13788	Giant Dire Wolf Skin	835
3755	13251	Giant Fire Beetle Eye	859
3756	13252	Giant Fire Beetle Leg	1089
3757	11544	Giant Foreman's Tunic	678
3758	11537	Giant Grub Digger	768
3759	12765	Giant Hornet Egg	969
3760	9352	A Giant Laceless Sandal	761
3761	6959	Giant Leopard Fang	1137
3762	6960	Giant Leopard Hide	834
3763	11547	Giant Lord's Tunic	678
3764	1782	Giant Loyalist Token	644
3765	25000	Giant Militia Longsword	603
3766	11951	Giant Mosquito Wings	910
3767	13787	Giant Polar Bear Skin	835
3768	13050	Giant Rat Ear	793
3769	13054	Giant Rat Pelt	554
3770	5039	Giant Rat Tail	596
3771	13055	Giant Rat Whiskers	794
3772	6943	Giant Sabertooth Fang	1137
3773	17809	Giant Sack	539
3774	25266	Giant Sack of Supplies	690
3775	1783	Giant Scalebound Tome	1225
3776	25011	Giant Scalemail Belt	562
3777	25016	Giant Scalemail Boots	545
3778	25013	Giant Scalemail Bracer	620
3779	25010	Giant Scalemail Cloak	661
3780	25017	Giant Scalemail Gauntlets	526
3781	25014	Giant Scalemail Gloves	526
3782	25007	Giant Scalemail Gorget	627
3783	25005	Giant Scalemail Helm	625
3784	25015	Giant Scalemail Leggings	540
3785	25009	Giant Scalemail Mantle	769
3786	25006	Giant Scalemail Mask	770
3787	25012	Giant Scalemail Sleeves	543
3788	25018	Giant Scalemail Tunic	527
3789	13262	Giant Scarab Egg Sack	1136
3790	13255	Giant Scarab Eye	886
3791	13256	Giant Scarab Legs	1089
3792	25110	Giant Siren Scale Cloak	656
3793	20678	Giant Sized Monocle	507
3794	7005	Giant Snake Fang	801
3795	13058	Giant Snake Rattle	1122
3796	10103	Giant Snakespine Belt	564
3797	11536	Giant Tree Flayer	569
3798	29062	Giant Warrior Helmet	747
3799	13257	Giant Wasp Eye	886
3800	14024	Giant Wasp Venom	808
3801	13260	Giant Wasp Venom Sac	820
3802	13259	Giant Wasp Wing	908
3803	6946	Giant White Sabertooth Hide	834
3804	30113	Giant Woven Vest	678
3805	2467	A Giants Reminder String	572
3806	20880	A Gift	1007
3807	10630	Gift to Bozlum	836
3808	10126	Gigantic Chipped Tusk	807
3809	17351	Gigantic Cracked Tusk	807
3810	14939	Gigantic Fetid Bass	775
3811	6957	Gigantic Gorilla Fang	1137
3812	6958	Gigantic Gorilla Hide	554
3813	5308	A Gigantic Zweihander	519
3814	1402	Gilded Cloth	664
3815	1578	Gilded Tiny Skull Earring	619
3816	16588	Ginesh	1029
3817	31364	Girdle of Dark Power	560
3818	2716	Girdle of Faith	560
3819	5753	Girdle of Flayed Iksar	932
3820	2510	Girdle of Living Thorns	560
3821	5765	Girdle of Rapidity	719
3822	1719	Girdle of Reflection	1150
3823	25581	Girdle of Wurmslaying	533
3824	2500	Girdle of the Diligent	549
3825	20652	Gkzzallk in a Box	836
3826	19042	Glacier Bear Pelt	835
3827	25185	Gladiator's Chain Leggings	630
3828	25184	Gladiator's Chain Sleeves	543
3829	5307	Gladius	580
3830	12978	Glaive of Marltek	1177
3831	10086	A Glamour Stone	945
3832	1866	Glanitar's Imbued Talisman	510
3833	16903	Glass Shard	968
3834	27232	Glati's Talisman	510
3835	17882	Glaze Mortar	857
3836	10792	Gleaming Coin of Tash	646
3837	29004	Gleaming Crested Breastplate	624
3838	29005	Gleaming Crested Shield	758
3839	29003	Gleaming Crested Sword	577
3840	9231	Gleaming Crystal Scepter	822
3841	2355	Gleaming Gloves	636
3842	6591	Gleaming Serrated Blade	1168
3843	5665	Gleaming Short Sword	1165
3844	20694	Gleaming Unicorn Horn	593
3845	20640	Glidara's Ring	1052
3846	0	Glimmer Ring	880
3847	25050	Glimmering Axe	902
3848	25020	Glimmering Mithril Torque	535
3849	10261	Glob of Gooey Goo	946
3850	19130	Glob of Slush Water	584
3851	22854	Glob of Tar	767
3852	6834	Globe of Darkness	507
